Date,Open,High,Low,Close
16-February-2018,474.00,475.30,467.53,468.11,
19-February-2018,469.22,469.54,460.42,463.94,
20-February-2018,462.86,465.78,461.69,463.37,
21-February-2018,463.45,464.62,460.74,462.36,
22-February-2018,462.06,462.07,457.95,458.78,
23-February-2018,459.63,466.10,459.30,465.58,
26-February-2018,467.57,471.51,467.46,470.47,
27-February-2018,471.41,472.98,468.46,469.13,
28-February-2018,466.49,468.12,464.71,466.63,
1-March-2018,466.84,468.44,465.47,465.79,
5-March-2018,466.00,466.01,458.67,460.70,
6-March-2018,463.07,464.15,456.39,457.50,
7-March-2018,456.99,457.69,451.47,451.96,
8-March-2018,453.41,454.51,447.87,450.39,
9-March-2018,450.77,454.16,449.08,450.09,
12-March-2018,452.66,456.67,450.50,455.83,
13-March-2018,455.26,460.55,454.50,459.02,
14-March-2018,457.83,458.77,455.92,457.98,
15-March-2018,457.59,458.98,455.70,456.33,
16-March-2018,457.19,457.19,449.97,451.15,
19-March-2018,451.76,451.76,443.16,443.96,
20-March-2018,443.61,446.93,442.18,445.45,
21-March-2018,446.53,450.05,445.71,446.91,
22-March-2018,447.29,449.88,444.02,444.48,
23-March-2018,440.26,443.00,438.12,442.30,
26-March-2018,442.90,445.59,438.51,445.05,
27-March-2018,446.48,447.99,444.30,447.46,
28-March-2018,446.51,447.35,443.87,445.63,
2-April-2018,446.18,451.07,446.12,450.52,
3-April-2018,450.17,453.09,448.64,452.69,
4-April-2018,453.54,453.88,446.17,446.67,
5-April-2018,449.73,453.80,449.66,453.15,
6-April-2018,453.66,454.92,452.19,454.25,
9-April-2018,455.05,456.82,454.90,456.10,
10-April-2018,457.35,458.17,455.41,456.93,
11-April-2018,458.31,458.75,453.88,455.06,
12-April-2018,455.86,456.11,454.02,455.54,
13-April-2018,456.56,457.80,454.42,455.66,
16-April-2018,453.49,458.01,451.99,457.63,
17-April-2018,458.53,459.02,456.75,458.62,
18-April-2018,459.86,460.46,456.56,457.22,
19-April-2018,457.40,459.79,457.30,459.35,
20-April-2018,459.97,462.07,458.43,461.39,
23-April-2018,461.99,465.03,460.81,462.52,
24-April-2018,462.53,463.96,461.63,462.27,
25-April-2018,462.49,463.40,458.90,460.06,
26-April-2018,460.40,462.05,459.26,461.47,
27-April-2018,462.29,464.60,462.15,463.44,
30-April-2018,464.44,466.94,464.24,466.24,
2-May-2018,467.64,468.28,459.22,459.98,
3-May-2018,459.81,459.95,456.17,458.10,
4-May-2018,456.77,457.61,454.47,454.95,
7-May-2018,456.06,459.55,455.32,459.17,
8-May-2018,460.04,461.26,458.05,459.19,
9-May-2018,458.57,460.32,458.07,459.27,
10-May-2018,460.62,460.93,455.80,456.58,
11-May-2018,457.58,459.91,457.49,458.93,
14-May-2018,459.32,460.63,456.45,457.36,
15-May-2018,457.73,462.19,455.01,456.26,
16-May-2018,455.04,457.27,451.70,455.48,
17-May-2018,456.20,456.43,453.49,454.81,
18-May-2018,454.82,456.19,449.52,450.08,
21-May-2018,449.96,451.93,445.81,446.39,
22-May-2018,446.17,448.50,445.54,447.79,
23-May-2018,447.08,447.83,441.16,441.66,
24-May-2018,443.03,444.67,437.77,441.95,
25-May-2018,443.59,449.15,442.02,448.38,
28-May-2018,451.66,454.89,451.22,454.26,
29-May-2018,456.24,457.21,454.18,454.91,
30-May-2018,454.39,455.03,452.11,452.50,
31-May-2018,453.51,456.07,452.37,455.21,
1-June-2018,456.19,457.54,451.54,452.78,
4-June-2018,455.11,455.81,449.30,449.88,
5-June-2018,449.69,450.01,444.50,445.80,
6-June-2018,445.51,450.41,445.10,449.83,
7-June-2018,450.53,456.01,450.47,455.01,
8-June-2018,454.46,456.08,452.80,455.45,
11-June-2018,455.77,458.85,455.66,456.36,
12-June-2018,456.91,458.78,456.55,458.39,
13-June-2018,459.60,460.83,458.63,459.05,
14-June-2018,459.08,459.48,454.98,456.23,
15-June-2018,456.24,456.70,452.41,454.15,
18-June-2018,455.85,455.93,453.51,453.80,
19-June-2018,453.32,453.45,448.07,448.58,
20-June-2018,449.48,450.08,446.73,448.63,
21-June-2018,449.65,450.12,445.00,446.41,
22-June-2018,446.91,449.10,444.69,448.48,
25-June-2018,448.49,448.76,443.89,444.31,
26-June-2018,443.40,446.68,443.23,445.38,
27-June-2018,445.75,445.89,436.23,437.35,
28-June-2018,436.47,437.82,428.41,429.39,
